IAI	8527	-9.42942090554194
NAJ	8516	-9.430711606806485
TEF	8514	-9.430946458850778
OBO	8466	-9.43659951830529
ANJ	8453	-9.43813607082083
NLI	8453	-9.43813607082083
EAE	8452	-9.438254365018638
YOT	8443	-9.439319642979354
AOF	8443	-9.439319642979354
UEQ	8430	-9.44086038402489
RBA	8398	-9.44466312182194
AED	8395	-9.445020371007043
ZOS	8378	-9.44704719733428
ALH	8372	-9.447763529743135
BIR	8368	-9.448241369914692
SAA	8357	-9.449556608939705
IRU	8350	-9.450394480794337
DAU	8340	-9.451592659705954
LCI	8333	-9.452432239965168
PIS	8331	-9.452672249566703
ROH	8328	-9.453032372012226
JUL	8292	-9.457363987496363
CAQ	8274	-9.459536851702303
IAB	8270	-9.46002035225566
GOR	8226	-9.465354344778635
ADS	8193	-9.46937359384075
SEF	8190	-9.469739782431963
SUI	8148	-9.474880552627347
SFE	8140	-9.475862750373588
MAM	8138	-9.476108450620524
TEJ	8128	-9.477337858200993
COO	8124	-9.477830044749627
EOP	8115	-9.478938351001862
GLO	8105	-9.480171244759312
VOA	8068	-9.48474621409906
AXI	8059	-9.485862216446892
AYM	8041	-9.488097964490347
MOQ	8039	-9.488346689774554
NEE	8023	-9.490338722305795
SAY	8022	-9.49046335619391
EZO	8011	-9.491835355161857
NIR	8007	-9.49233473095251
AOB	7989	-9.494585013187246
DAQ	7981	-9.495586766338887
DAB	7975	-9.496338740305893
HIZ	7959	-9.498346773109137
IOT	7958	-9.498472409141717
AOT	7908	-9.504774421428149
CEA	7905	-9.505153808090936
ZAE	7904	-9.505280302303994
ALN	7878	-9.508574780701878
UCR	7877	-9.508701708416716
VEH	7860	-9.51086194815381
EAF	7818	-9.516219103823053
EPL	7778	-9.521347977740792
OYP	7756	-9.524180111456694
EDR	7749	-9.525082929600174
ERQ	7742	-9.525986563560842
GOP	7738	-9.526503292677107
URG	7702	-9.5311659095946
CAI	7695	-9.532075059602024
TOI	7693	-9.532334968635325
UEY	7692	-9.53246494848863
BON	7691	-9.532594945238896
RMU	7686	-9.533245182598435
LEZ	7684	-9.53350539597487
TAJ	7681	-9.533895843041716
OOR	7672	-9.535068099769902
FAN	7671	-9.535198435384292
MAX	7650	-9.537939414715714
UNV	7647	-9.53833159721633
PAP	7646	-9.538462358903342
OLD	7636	-9.539770917059181
ULS	7621	-9.54173697051376
COG	7618	-9.542130645474556
XTE	7617	-9.542261904909017
JUD	7614	-9.542655786618305
ADV	7601	-9.544364402398372
MAQ	7594	-9.545285636917693
YSI	7572	-9.548186482833744
FLE	7563	-9.549375622169219
GUS	7557	-9.550169168038131
EFL	7556	-9.550301486926847
AAF	7548	-9.551360668807941
DCO	7534	-9.553216940886971
TUB	7524	-9.554544962330489
LPL	7520	-9.555076665121163
CNO	7507	-9.556806654241166
OJO	7499	-9.557872752423165
ORY	7496	-9.558272832444505
SDU	7494	-9.558539641410869
ILD	7469	-9.561880773820704
EER	7460	-9.563086319476051
LNU	7460	-9.563086319476051
DOV	7459	-9.56322035874976
CEE	7455	-9.56375669558214
NEQ	7452	-9.564159137065872
LUM	7438	-9.566039341756225
YAD	7423	-9.56805777748153
HEM	7407	-9.570215275621551
APT	7387	-9.572918710628436
JOQ	7387	-9.572918710628436
LIR	7386	-9.57305407441883
DEY	7374	-9.574679870739546
TOU	7367	-9.575629474012423
ONB	7329	-9.580800257066869
VAE	7320	-9.582028842300923
EED	7307	-9.583806134449668
DIP	7299	-9.584901424811084
JEM	7289	-9.586272226944862
SOY	7288	-9.586409410565354
EZE	7260	-9.590258212567319
ZOE	7254	-9.591084886629279
HON	7247	-9.592050204224751
AHU	7244	-9.592464197192783
AEV	7238	-9.593292697654425
UMB	7233	-9.593983639435523
GOQ	7216	-9.596336418875293
LCL	7207	-9.597584252659392
NYA	7202	-9.598278167058202
EIR	7186	-9.600501934479123
TEX	7172	-9.602451795821132
LCR	7166	-9.603288615953646
OHE	7153	-9.605104132128604
ISD	7151	-9.605383735094216
EZC	7146	-9.606083084727587
YAH	7140	-9.606922950398456
EOD	7137	-9.60734314789746
CEM	7109	-9.61127352915028
OAE	7085	-9.614654766522149
BAA	7082	-9.615078226193944
HAT	7081	-9.615219419275718
YER	7080	-9.615360632295792
ENY	7076	-9.615925683871781
NLL	7075	-9.61606699666789
UNB	7066	-9.617339711256712
CRO	7043	-9.620599582331469
TUS	7034	-9.621878082399077
SYT	7022	-9.623585295788546
YSO	7020	-9.623870114930318
HAI	7009	-9.62543807191893
EFR	7001	-9.626579950432955
IEZ	6996	-9.62729428720167
UFR	6972	-9.630730224726555
YPE	6966	-9.631591056917447
CUC	6964	-9.63187816573366
OOB	6945	-9.634609818643547
INN	6926	-9.637348953924961
UYO	6904	-9.640529986104173
NEO	6899	-9.641254361362215
AOC	6887	-9.64299500584
OHO	6881	-9.64386646559014
RGU	6869	-9.64561166673117
BIN	6861	-9.646776828529172
SCH	6860	-9.646922569256676
PUS	6854	-9.647797459951152
LFO	6852	-9.648089260361743
UTE	6847	-9.648819134125988
YAE	6841	-9.649695686410016
ANF	6839	-9.64998804133097
SUH	6838	-9.65013425084947
TBO	6836	-9.650426734033772
CNI	6828	-9.651597522986476
UBE	6820	-9.652769684292847
PUD	6818	-9.653062939426913
JUA	6817	-9.653209599249719
LUL	6775	-9.659388815615676
ANH	6773	-9.65968401856985
IAF	6771	-9.65997930869454
FAV	6759	-9.661752882910557
GEL	6757	-9.662048784673331
RRU	6753	-9.662640851002053
NBU	6742	-9.664270843212984
CUI	6737	-9.665012627981069
RAJ	6734	-9.665457963103101
GOM	6728	-9.666349228759248
POE	6727	-9.666497850294782
LUB	6724	-9.666943847477526
OIM	6722	-9.667241289478529
ROJ	6720	-9.667538819977601
ANN	6708	-9.669325864384678
HIL	6697	-9.670966798593417
UIA	6684	-9.672909562411522
OPT	6673	-9.674556392636246
TOF	6669	-9.675155913037896
IPL	6667	-9.675455808076881
NYE	6665	-9.675755793079881
NNE	6664	-9.675905819334757
ZAM	6653	-9.677557595369144
CTE	6652	-9.677707892205678
NNI	6647	-9.678459715412282
ZOL	6631	-9.680869355132435
EAH	6631	-9.680869355132435
OPC	6613	-9.683587158405828
GAT	6608	-9.684343416477114
NRI	6599	-9.685706123933048
VOP	6596	-9.686160772724696
OZA	6593	-9.68661562831589
DPA	6571	-9.689957572790407
IUN	6560	-9.691632742602689
EYD	6544	-9.694074373603566
NLU	6520	-9.697748034554364
SAI	6505	-9.700050944914269
NOB	6492	-9.70205109943908
ELY	6482	-9.70359240677257
EOB	6475	-9.704672737150041
YTR	6471	-9.705290593209238
SBO	6468	-9.70575423590358
YMU	6452	-9.708230634011727
HUB	6451	-9.708385612702466
PEQ	6450	-9.708540615415325
RNI	6430	-9.711645725812703
NAZ	6428	-9.71195676780588
UTB	6421	-9.713046177298107
NPL	6396	-9.716946642497428
SAQ	6394	-9.717259337934623
CEU	6393	-9.717415722327779
YTE	6391	-9.717728564501456
SAV	6390	-9.717885022297285
LEH	6381	-9.719294245109378
ZOD	6369	-9.721176303381357
NNA	6369	-9.721176303381357
SIQ	6363	-9.722118662489889
OBT	6362	-9.722275808714775
LEF	6354	-9.723533868324012
ANY	6352	-9.723848630681033
PRU	6341	-9.725581596849274
TOG	6333	-9.72684382484898
SHU	6329	-9.727475536809344
LIF	6325	-9.728107648081972
VIM	6322	-9.728581993888954
XTO	6312	-9.73016477357994
RIP	6311	-9.730323189421856
TOH	6309	-9.730640096412307
GIT	6297	-9.732543650286596
CUN	6287	-9.734132717838524
OFA	6271	-9.736680489917322
EAY	6251	-9.7398743604062
COB	6249	-9.740194309217118
FLU	6245	-9.740834514104542
FOT	6240	-9.741635347013522
MEL	6240	-9.741635347013522
MAA	6239	-9.741795590584093
UGU	6218	-9.745166650843677
SGE	6213	-9.745970961994573
RTR	6202	-9.74774272697445
UVE	6197	-9.748549113599873
YAP	6180	-9.751295702288292
LIV	6174	-9.752266890451388
ULL	6169	-9.753076935048133
ORF	6166	-9.753563276956074
GAM	6159	-9.75469899542
TAH	6153	-9.75567349606558
EOF	6104	-9.763667665402762
GNA	6094	-9.765307010032194
VED	6084	-9.766949046525939
AAV	6075	-9.768429188231902
RFI	6069	-9.769417167894023
SIF	6053	-9.772056562365902
YAR	6046	-9.773213491674353
PIL	6041	-9.774040690000948
ERY	6035	-9.775034232059827
IDU	6029	-9.776028762226336
FRO	6026	-9.776526398464522
OAB	6019	-9.7776885136447
ANV	6018	-9.777854640399795
LRI	6012	-9.778851980907998
VAY	6012	-9.778851980907998
NLE	6012	-9.778851980907998
RUI	6007	-9.779683858503596
OCL	6005	-9.78001680340429
PEA	6002	-9.780516428695723
UBA	5999	-9.781016303737374
OAF	5991	-9.78235052675051
IJA	5982	-9.783853658557534
LOU	5972	-9.78552645921526
XCE	5970	-9.785861355400574
JOA	5953	-9.788712510371845
SIR	5942	-9.790561716580905
NIL	5941	-9.790729995925012
SOQ	5939	-9.791066639590875
OYM	5935	-9.79174026710035
OPL	5922	-9.793932695670602
YCU	5920	-9.79427041941579
FEL	5919	-9.794439324069515
DOO	5899	-9.797823422053755
ICL	5882	-9.80070893708311
NHE	5848	-9.80650506650454
AAE	5846	-9.806847063771896
ROU	5839	-9.808044976125293
RIF	5822	-9.810960180110447
CIV	5819	-9.811475511222083
EAQ	5819	-9.811475511222083
LOY	5813	-9.812506970828744
DUS	5791	-9.816298117882013
REH	5790	-9.816470784721776
NOO	5786	-9.817161750373728
ZAP	5775	-9.819064371374903
COH	5775	-9.819064371374903
EXA	5774	-9.819237516557571
FAS	5735	-9.82601366966811
UYA	5730	-9.826885737395829
TAO	5725	-9.827758566289505
RUG	5713	-9.829856469156848
AEC	5696	-9.83283605246717
BSE	5682	-9.835296510650444
UAY	5673	-9.83688143657877
EZU	5660	-9.839175217910906
CEQ	5648	-9.841297234622305
HAG	5646	-9.84165134227473
ENJ	5645	-9.841828443134132
ORH	5624	-9.845554824874945
MEM	5608	-9.848403322439228
LBE	5607	-9.848581623233141
OER	5604	-9.849116716441307
OTU	5602	-9.84947360438228
OEM	5599	-9.850009175224326
ROI	5595	-9.850723716162195
SJO	5588	-9.851975392677868
EZD	5583	-9.852870407505359
HOL	5581	-9.853228637851299
VOY	5565	-9.85609910986173
XPO	5565	-9.85609910986173
UIC	5563	-9.856458498904233
REB	5562	-9.856638241872274
SUG	5539	-9.860781272206237
IAO	5538	-9.860961793914463
RJU	5518	-9.864579088508066
FLA	5503	-9.867300672334387
OAG	5502	-9.867482374887807
TUT	5499	-9.868027680727003
RFE	5470	-9.873314357883741
GLE	5466	-9.874045753052567
DOG	5462	-9.874777683551848
USS	5452	-9.876609857021505
ITR	5439	-9.878996712097578
ZOA	5435	-9.879732276676531
OOP	5422	-9.882126605106505
PTO	5405	-9.885266325111173
OLP	5395	-9.88711783461992
SVO	5394	-9.887303174255331
JED	5385	-9.888972778576022
BUN	5371	-9.891575494304439
EID	5363	-9.893065807545996
USD	5351	-9.895305450139501
XIT	5350	-9.895492313636261
UTR	5347	-9.896053113725733
SBU	5340	-9.897362871607797
EOL	5321	-9.900926600409932
AIL	5318	-9.901490457205249
GAB	5309	-9.903183937711582
PAZ	5302	-9.904503074810437
NYL	5297	-9.905446382115551
SYR	5296	-9.90563515040304
HES	5295	-9.905823954330723
DUL	5290	-9.906768509043435
ZEN	5287	-9.907335670416044
HOD	5283	-9.90809238630535
JEF	5253	-9.913786081702082
EOQ	5252	-9.913976430993605
EHU	5252	-9.913976430993605
ARZ	5251	-9.91416681652488
NSF	5241	-9.916072668064215
EYL	5214	-9.921236684512694
JAM	5202	-9.923540390657262
LOV	5195	-9.924886674157076
MEC	5191	-9.92565679356364
OBU	5190	-9.925849416120338
NOI	5181	-9.927584690825512
VIG	5177	-9.928356891636083
IPE	5176	-9.928550035045665
NSC	5175	-9.92874321576683
OOC	5174	-9.928936433813996
EYS	5160	-9.931645413798838
YLE	5159	-9.931839193471959
LOI	5156	-9.932420757896608
LVO	5151	-9.933390784163377
EAV	5151	-9.933390784163377
EUS	5150	-9.93358490238198
FLO	5144	-9.934750403679416
HOT	5143	-9.93494478603011
HUE	5123	-9.938840388930942
LBO	5119	-9.939621333914014
AYT	5112	-9.940989456867568
UJO	5106	-9.942163625299923
HOA	5097	-9.943927467011505
VEE	5096	-9.944123641607524
EZQ	5092	-9.944908725062962
COI	5085	-9.946284105965502
UCU	5071	-9.949040555830504
SAH	5069	-9.949434955362337
ISS	5057	-9.951804624717656
EZM	5048	-9.95358556908865
UBO	5042	-9.95477462987084
MOH	5040	-9.955171297864934
YAM	5038	-9.955568123266968
YSA	5037	-9.95576659503501
LPI	5034	-9.956362246794903
SYN	5027	-9.957753482237429
NEJ	5023	-9.958549343799532
EUT	5022	-9.958748408197522
EEV	5021	-9.958947512230036
LFR	5004	-9.962338360198245
UAS	5003	-9.962538180360765
DUD	4996	-9.963938040603361
GOT	4985	-9.966141787864062
RBI	4985	-9.966141787864062
LYE	4982	-9.966743653666162
SBE	4975	-9.96814941752855
IGL	4966	-9.969959736840215
SLU	4965	-9.970161085879454
VAP	4960	-9.971168439646517
ERB	4959	-9.971370032228593
BAB	4945	-9.974196603866204
ORV	4944	-9.974398807890754
IAV	4935	-9.976220486362342
HEZ	4935	-9.976220486362342
LFA	4928	-9.977639645242188
UIM	4924	-9.978451498341377
YTA	4918	-9.979670515152227
URB	4913	-9.980687498866441
TEB	4911	-9.981094582120589
IRR	4906	-9.982113015857664
BAU	4904	-9.982520679948102
SYO	4904	-9.982520679948102
FIG	4901	-9.983132487859509
OFO	4900	-9.983336507038018
RUZ	4898	-9.983744670308992
DIL	4883	-9.986811216716971
AAH	4883	-9.986811216716971
GLA	4872	-9.98906600910406
GNO	4835	-9.996687840212884
SRO	4829	-9.997929305300948
MAI	4827	-9.998343469730145
OAQ	4824	-9.99896503817448
IHA	4823	-9.999172313540544
RNU	4821	-9.99958699320645
LIP	4820	-9.999794397541944
BEZ	4816	-10.000624445317346
BTE	4806	-10.002702584053605
OYT	4783	-10.007498756317098
SYU	4782	-10.00770780826727
HEL	4774	-10.009381799032736
NOU	4773	-10.00959124504879
ZUE	4769	-10.01042946806518
NRA	4768	-10.010639133649342
BOM	4740	-10.016527689045448
EOE	4737	-10.017160667228836
KIL	4735	-10.017582875383725
YMI	4734	-10.017794046327387
ANB	4729	-10.018850570461588
NEV	4725	-10.019696594200713
NJA	4721	-10.020543334302108
DUA	4721	-10.020543334302108
ARJ	4716	-10.021602768663305
LOF	4710	-10.022875573247525
EIT	4704	-10.024149999928087
NRO	4699	-10.025213264249416
BUR	4698	-10.02542605284475
ATL	4693	-10.026490675536598
CEC	4688	-10.02755643285798
JOL	4686	-10.02798305402486
IOH	4684	-10.028409857275044
ZMA	4681	-10.02905040389671
BOT	4671	-10.031188527439504
ILM	4668	-10.03183085697663
MUR	4666	-10.032259305997751
AYN	4665	-10.032473599366192
YOD	4648	-10.03612363025698
ZAA	4646	-10.036553922862588
HEN	4644	-10.036984400699627
YOS	4636	-10.038708167556106
APP	4626	-10.040867063040567
USR	4609	-10.044547915956873
JAL	4599	-10.04671946947038
HOE	4599	-10.04671946947038
MOY	4595	-10.04758941297892
LCH	4593	-10.048024668698522
DSE	4585	-10.049767588529717
FEB	4581	-10.050640188934125
UFI	4570	-10.053043773615823
GAE	4569	-10.053262568059315
UMU	4565	-10.054138224857825
LNE	4557	-10.055891842141937
LFE	4552	-10.056989416612785
USM	4548	-10.057868344377562
THE	4543	-10.058968091546578
OLS	4529	-10.062053833470486
EYC	4525	-10.062937225754084
RBO	4523	-10.063379214711555
ADL	4520	-10.064042564652961
ZAY	4518	-10.064485042536287
CET	4507	-10.0669221767879
SEB	4497	-10.069142919428305
YFU	4494	-10.069810105041846
ISU	4483	-10.072260267755516
IFU	4463	-10.07673054788642
XIO	4453	-10.078973204130254
OUR	4444	-10.080995903999561
USH	4440	-10.081896196655464
ZCO	4427	-10.084827758119038
TIB	4427	-10.084827758119038
ARH	4426	-10.085053619215426
SRI	4405	-10.089808524585278
INP	4396	-10.091853282766756
NEP	4391	-10.0929910687582
DAH	4384	-10.094586147141284
DEK	4380	-10.095498764133668
XIG	4365	-10.098928514837677
BOG	4355	-10.101221567894715
TUI	4354	-10.101451162660963
CAF	4352	-10.10191051039527
IOF	4348	-10.102829839349928
BST	4345	-10.10351989113119
GOY	4343	-10.103980190333795
YEX	4331	-10.106746443826685
SGU	4327	-10.107670231421249
JOC	4327	-10.107670231421249
DAF	4325	-10.108132445434562
YVI	4324	-10.108363632581586
HAV	4316	-10.11021505639209
ONZ	4313	-10.110910224998465
IOG	4313	-10.110910224998465
FLI	4303	-10.113230950105946
BAM	4300	-10.11392821916383
LHE	4291	-10.116022948196978
ZCA	4291	-10.116022948196978
GAA	4285	-10.117421875914044
VOQ	4278	-10.11905643553075
ASJ	4268	-10.121396165189605
TOB	4265	-10.12209915291627
HOG	4261	-10.123037239289005
FAB	4261	-10.123037239289005
ILP	4237	-10.128684313119322
UEJ	4232	-10.129864811426643
NGL	4219	-10.13294064491751
IOI	4218	-10.133177639823227
ORB	4217	-10.133414690908847
IEG	4217	-10.133414690908847
IFR	4213	-10.134363457583431
CUD	4209	-10.13531312527114
RPU	4208	-10.135550683176996
DVI	4201	-10.137215170542621
CLE	4189	-10.140075039031382
PAB	4186	-10.140791285928422
UGI	4171	-10.144380235826903
ICC	4160	-10.147020342964625
MEP	4155	-10.148222699728448
EPC	4149	-10.149667438722823
OAA	4148	-10.149908431614698
ERH	4145	-10.15063175895184
VEA	4143	-10.151114268008246
RFU	4134	-10.153288444489775
IRP	4133	-10.153530311705852
HOC	4124	-10.155709753178785
AYR	4117	-10.15740816435983
AGN	4113	-10.158379981734663
EYO	4111	-10.158866244812565
AIG	4086	-10.164964568383288
BEM	4078	-10.166923912630008
TOO	4058	-10.17183913510867
YTO	4028	-10.179257566756219
ADN	4024	-10.180250862094903
GIM	4024	-10.180250862094903
OEC	4013	-10.182987522591283
UDD	4005	-10.184982535721803
EAA	4005	-10.184982535721803
SYQ	4003	-10.185481911512454
BUL	4002	-10.185731692954993
CLO	3999	-10.186481411845538
HAH	3998	-10.186731443100747
RYA	3996	-10.187231693236242
LUA	3979	-10.191493953669083
LBI	3978	-10.191745241520637
YAT	3977	-10.191996592533648
BAP	3971	-10.193506026782503
OYU	3968	-10.1942615991645
UHI	3968	-10.1942615991645
JAE	3966	-10.194765631433237
EIB	3962	-10.195774458757132
MEA	3960	-10.196279254325649
IRQ	3956	-10.197289610562143
SBI	3954	-10.197795171745812
MEE	3953	-10.198048048217004
MOF	3949	-10.199060194052398
ROO	3948	-10.199313390660917
DAI	3943	-10.200580336225041
LRO	3938	-10.201848888976661
YOE	3937	-10.202102792748496
LUV	3935	-10.202610793775422
VOZ	3931	-10.203627570680508
HIB	3923	-10.205664231262313
OAH	3920	-10.206429049655235
AAY	3913	-10.208215903991546
UAP	3906	-10.210005956892495
SYH	3888	-10.214623717791818
UFA	3883	-10.215910222536351
FAR	3864	-10.220814090926044
SRU	3856	-10.222886093739339
HOP	3850	-10.224442918132658
HIP	3844	-10.226002170007822
AZU	3842	-10.226522461382721
OHU	3839	-10.227303406365793
LNA	3831	-10.229388912856814
GIL	3822	-10.231740318251154
ULE	3815	-10.233573019379389
OOT	3813	-10.234097265787202
ARV	3811	-10.234621787173474
NJE	3806	-10.23593429556507
TLE	3806	-10.23593429556507
CUY	3805	-10.236197004091471
NBO	3803	-10.236722628282285
OYQ	3794	-10.239091362117836
ABS	3790	-10.240145936431231
TOV	3790	-10.240145936431231
OAV	3786	-10.241201624045772
RJE	3785	-10.241465720178299
EGL	3781	-10.242522802729164
SYF	3774	-10.244375390264441
MBE	3757	-10.248888871974156
MEZ	3756	-10.249155006373597
ERJ	3754	-10.24968748774933
COU	3750	-10.250753301865679
ARF	3750	-10.250753301865679
GIE	3748	-10.251286635211654
OYN	3745	-10.252087168943532
LUZ	3744	-10.252354155996246
FIO	3744	-10.252354155996246
BOC	3739	-10.253690161538989
YAU	3733	-10.255295727845898
HAZ	3732	-10.255563573032983
EYP	3732	-10.255563573032983
NPI	3724	-10.257708921133906
UYC	3720	-10.258783323600944
LNI	3715	-10.260127952013837
RYE	3711	-10.261204958041475
LYA	3705	-10.262822645102261
YEM	3701	-10.263902558814124
UNU	3696	-10.265254093010935
LUT	3686	-10.267962653713422
MOI	3683	-10.268776654572369
REX	3673	-10.271494786172495
LGE	3673	-10.271494786172495
ILU	3672	-10.271767006127899
SIP	3672	-10.271767006127899
URU	3671	-10.272039300207185
JUR	3663	-10.274220326153545
TDE	3662	-10.274493289168753
NBE	3662	-10.274493289168753
DUE	3660	-10.27503943882733
MBL	3658	-10.27558588692836
ESJ	3652	-10.277227025152284
YDO	3647	-10.278596700753344
HUA	3645	-10.279145096708957
VAT	3641	-10.280242791660013
LOO	3637	-10.281341692869498
SYV	3635	-10.281891596650198
EZS	3629	-10.28354312468867
NYS	3627	-10.28409424071254
AAQ	3620	-10.286025542181925
JAC	3614	-10.287683917354702
POQ	3606	-10.289899371044028
LYL	3604	-10.290454002228516
DPO	3596	-10.292675608251942
BOE	3590	-10.294345057721484
JON	3587	-10.29518082876888
BUT	3580	-10.297133681949134
MAU	3555	-10.304139455313772
DSO	3550	-10.305546519004478
NYC	3547	-10.306391708518095
CAJ	3541	-10.308084233604788
IOO	3529	-10.311477902020224
EEQ	3527	-10.312044634820884
EVU	3521	-10.313746762891414
IOB	3520	-10.314030732792514
AEU	3512	-10.31630539968174
IOV	3508	-10.317444676364351
SBR	3504	-10.318585252478876
AOL	3502	-10.31915602875008
YOA	3496	-10.320870314884191
OOF	3492	-10.322014807140734
UOS	3483	-10.324594713975173
RLI	3478	-10.326030876795624
HID	3472	-10.327756999203492
MBU	3467	-10.329197714047133
FAT	3465	-10.329774581672014
PSI	3463	-10.33035178226524
MOO	3462	-10.330640507545144
EZP	3456	-10.332374612025943
ZOC	3456	-10.332374612025943
RIU	3455	-10.33266392202362
HED	3452	-10.333532354557574
IDR	3445	-10.335561634859692
URN	3441	-10.336723075176081
YLU	3440	-10.337013646150085
JAV	3437	-10.337885866004772
JAP	3434	-10.338758847291116
OYR	3434	-10.338758847291116
JUI	3429	-10.34021551178758
ADH	3416	-10.344012799832274
ZAB	3415	-10.344305497039105
UYP	3412	-10.34518410304086
NUC	3404	-10.347530833363953
URD	3388	-10.352240880340515
TUM	3388	-10.352240880340515
JOY	3387	-10.352535996175622
UNJ	3385	-10.353126489254485
JEA	3376	-10.355788031561998
YVE	3375	-10.356084196231718
NJO	3373	-10.356676788841654
FEM	3366	-10.358753632786492
NHI	3365	-10.359050677196816
OID	3365	-10.359050677196816
AET	3362	-10.359942340207297
HEI	3356	-10.361728054967532
BEC	3355	-10.36202598436047
UYB	3352	-10.362920305481337
OGU	3349	-10.363815427128454
POA	3346	-10.36471135073624
BRU	3345	-10.365010170400797
BEA	3344	-10.365309079385238
GET	3338	-10.367104412003911
JOP	3324	-10.371306098857612
UIZ	3314	-10.374318149327603
CAH	3309	-10.375827583576458
SUO	3304	-10.377339299661779
USF	3294	-10.380369605010959
MOB	3289	-10.38188820818815
NBR	3286	-10.382800478283347
HOQ	3284	-10.383409121028855
USQ	3283	-10.383713581375247
BOD	3275	-10.386152606974607
VEP	3265	-10.389209778417156
ZOU	3262	-10.390128755354246
BEB	3237	-10.397819917709986
RIQ	3232	-10.399365274222133
GAZ	3228	-10.40060328118929
LOJ	3227	-10.400913022557727
NYD	3226	-10.401222859895604
EEC	3214	-10.404948415275847
IFA	3212	-10.405570692831708
PAU	3209	-10.406504835823505
COV	3198	-10.409937511998049
DYL	3194	-10.411188685135931
AUC	3192	-10.411814859232784
TLA	3187	-10.413382012037461
VOM	3186	-10.41369573753023
NOG	3178	-10.416209091036764
YOP	3176	-10.41683841767805
BAI	3175	-10.41715322958054
FOC	3158	-10.422520251145482
OUT	3158	-10.422520251145482
KIN	3157	-10.422836857131978
UGO	3154	-10.423787276972252
EZY	3153	-10.424104284424583
RUL	3150	-10.425055910190292
LBU	3148	-10.425690830846541
MAF	3128	-10.432062308278685
YMO	3125	-10.433021540966145
NUS	3125	-10.433021540966145
NSM	3123	-10.43366154098799
YVA	3123	-10.43366154098799
SOH	3123	-10.43366154098799
LYC	3115	-10.436225644956927
DOJ	3109	-10.438153046774286
YCR	3106	-10.439118142554518
LRA	3098	-10.441696294159819
EXU	3095	-10.442664817237949
ISY	3087	-10.4452521408029
AVU	3084	-10.446224115608079
PSO	3082	-10.446872624061417
CHU	3082	-10.446872624061417
YBA	3071	-10.450446957680004
SEY	3071	-10.450446957680004
EUD	3066	-10.452075887833315
ALZ	3066	-10.452075887833315
DYE	3066	-10.452075887833315
OLC	3065	-10.452401992515806
ULP	3046	-10.458618272961857
AUG	3037	-10.461576368791848
RYL	3034	-10.462564348453968
BET	3029	-10.46421315344415
IMU	3026	-10.465203742925848
ICR	3025	-10.465534157599265
GEO	3023	-10.466195314648143
NEY	3016	-10.468512812788505
SOI	3012	-10.469839512817265
PAM	3011	-10.470171463027782
MAB	3011	-10.470171463027782
ISH	3008	-10.47116797531752
BUY	3007	-10.471500366877835
NGI	3004	-10.472498204978258
LEU	3001	-10.47349703975416
INQ	3000	-10.473830206507198
YAG	2987	-10.478171505694858
DAG	2987	-10.478171505694858
VEM	2977	-10.481523838703612
ORZ	2965	-10.485561529249688
MEH	2957	-10.488262408676821
GOZ	2951	-10.490292866227204
COF	2951	-10.490292866227204
MOG	2950	-10.490631677004627
YPU	2949	-10.4909706026137
IZQ	2948	-10.49130964313229
VUL	2939	-10.494366191614839
NEI	2939	-10.494366191614839
ILY	2938	-10.494706385528648
YJU	2936	-10.495387120748946
BUC	2936	-10.495387120748946
DLA	2929	-10.497773349936454
TMO	2923	-10.499823231077897
YCE	2918	-10.501534681093451
SOU	2915	-10.502562958819018
AFL	2913	-10.503249065192415
DHA	2911	-10.50393564263099
DVE	2906	-10.50565415138869
YOL	2905	-10.505998207817338
RDU	2901	-10.507375618503433
XUA	2897	-10.508754929066939
YLI	2886	-10.512557872284631
OYH	2880	-10.514638316863039
UPL	2879	-10.514985478817575
BSO	2877	-10.515680164500253
UZA	2874	-10.516723098716115
VEG	2873	-10.517070985308596
ALJ	2872	-10.517418992968278
GAP	2871	-10.517767121779452
SIH	2870	-10.518115371826502
XCL	2863	-10.52055652386703
ZOP	2860	-10.521604558897456
ARK	2856	-10.523003649716793
LHI	2856	-10.523003649716793
YOC	2846	-10.526509964669529
BUI	2842	-10.527915940296566
TUP	2841	-10.52826774329052
BED	2840	-10.528619670093379
DIZ	2840	-10.528619670093379
AEF	2838	-10.529323895474596
WEB	2837	-10.529676194227578
LZA	2829	-10.532499061310283
IRV	2828	-10.532852480646
AAA	2814	-10.537813511373775
PTU	2810	-10.539235481041034
UEX	2805	-10.54101579128516
CAO	2802	-10.542085500782777
UPC	2794	-10.544943666358368
IJE	2793	-10.54530151213066
ETT	2790	-10.546375818411244
UMN	2785	-10.548168897607816
OOL	2785	-10.548168897607816
NBI	2784	-10.548527899586182
LYD	2781	-10.549605679464179
RYC	2779	-10.550324845262883
RFA	2778	-10.550684622205063
HIE	2766	-10.55501207216064
NYP	2765	-10.555373539722863
ADT	2762	-10.55645872702415
DUJ	2758	-10.55790747773028
ORJ	2757	-10.558269993594319
SUJ	2755	-10.558995419814018
OUS	2755	-10.558995419814018
YBU	2746	-10.562266365852292
INB	2743	-10.56335906310179
RLU	2741	-10.564088191825306
AYF	2741	-10.564088191825306
YFA	2740	-10.56445295564478
OYF	2736	-10.565913342906887
OAY	2727	-10.569207032984213
LDU	2724	-10.570307344850221
INH	2715	-10.57361556326898
AON	2715	-10.57361556326898
THA	2703	-10.578043614784711
FUG	2702	-10.578413505671119
